Unnamed: 0,age,balance,campaign,pdays,last_contact,poutcome_success
4165,28,1827,2,-1,183,0
4166,31,41,1,-1,183,0
4173,24,0,1,-1,183,0
4179,29,617,1,-1,183,0
4182,26,775,3,-1,183,0
4187,30,16,5,-1,183,0
4197,27,72,1,-1,183,0
4206,33,86,1,-1,183,0
4213,27,220,1,-1,183,0
4224,41,262,1,-1,183,0
4226,43,1017,2,-1,183,0
4231,48,841,1,-1,183,0
4243,54,887,1,-1,183,0
4251,31,396,1,-1,183,0
4263,32,476,2,-1,183,0
4264,45,42,5,-1,183,0
4269,31,1629,2,-1,183,0
4270,27,112,1,-1,183,0
4272,24,76,1,-1,183,0
4274,42,1116,6,-1,183,0
4278,47,146,5,-1,183,0
4279,40,125,2,-1,183,0
4287,28,471,2,-1,183,0
4293,27,1022,2,-1,183,0
4294,32,1211,4,-1,183,0
4299,30,358,51,-1,183,0
4304,28,350,2,-1,183,0
4312,32,424,2,-1,183,0
4317,22,3992,2,-1,183,0
4329,41,501,5,-1,183,0
4339,43,1147,7,-1,183,0
4342,54,7449,7,-1,183,0
4346,38,1344,2,-1,183,0
4348,53,208,9,-1,183,0
4350,38,91,9,-1,183,0
4355,40,-22,3,-1,183,0
4361,47,-345,14,-1,183,0
4362,36,0,11,-1,183,0
4367,52,522,2,-1,183,0
4401,57,0,2,-1,182,0
4408,35,24,1,-1,182,0
4409,47,290,2,-1,182,0
4410,37,425,1,-1,182,0
4414,30,3110,1,-1,182,0
4419,38,0,1,-1,182,0
4423,54,4482,2,-1,182,0
4432,38,736,1,-1,182,0
4433,36,733,1,-1,182,0
4439,38,3750,1,-1,182,0
4440,36,465,1,-1,182,0
4443,38,0,1,-1,182,0
4447,32,0,1,-1,182,0
4453,39,0,2,-1,182,0
4459,31,2089,1,-1,182,0
4470,33,603,1,-1,182,0
4474,36,409,1,-1,182,0
4477,32,1698,1,-1,182,0
4483,36,17983,1,-1,182,0
4491,36,-656,2,-1,182,0
4495,33,1769,1,-1,182,0
4504,40,877,6,-1,182,0
4506,37,2240,1,-1,182,0
4512,30,4011,1,-1,182,0
4517,33,163,1,-1,182,0
4523,31,1,3,-1,182,0
4525,52,0,1,-1,182,0
4526,31,2007,1,-1,182,0
4528,35,-130,1,-1,182,0
4529,22,14,1,-1,182,0
4535,32,706,1,-1,182,0
4536,33,4897,1,-1,182,0
4541,43,-8,2,-1,182,0
4548,40,0,2,-1,182,0
4550,35,356,2,-1,182,0
4551,36,722,2,-1,182,0
4552,39,-607,2,-1,182,0
4553,60,328,5,-1,182,0
4561,38,666,10,-1,182,0
4569,48,432,2,-1,182,0
4578,34,709,1,-1,182,0
4582,33,3259,1,-1,182,0
4591,39,2019,1,-1,182,0
4593,40,3559,8,-1,182,0
4594,38,290,1,-1,182,0
4595,32,138,1,-1,182,0
4601,36,7171,2,-1,182,0
4612,31,296,3,-1,182,0
4619,31,5058,1,-1,182,0
4625,37,23867,3,-1,182,0
4629,43,1825,2,-1,182,0
4632,36,1797,2,-1,182,0
4644,33,0,3,-1,182,0
4645,40,486,8,-1,182,0
4646,34,1183,2,-1,182,0
4649,34,2700,2,-1,182,0
4653,36,774,1,-1,182,0
4659,32,908,1,-1,182,0
4665,31,1787,4,-1,182,0
4670,36,3127,2,-1,182,0
4681,40,311,2,-1,182,0
4687,31,4761,2,-1,182,0
4691,27,89,5,-1,182,0
4692,27,317,10,-1,182,0
4694,41,2852,3,-1,182,0
4698,43,520,13,-1,182,0
4699,33,876,2,-1,182,0
4703,32,376,2,-1,182,0
4711,52,0,5,-1,182,0
4716,34,1040,2,-1,182,0
4728,34,50,2,-1,182,0
4729,34,0,12,-1,182,0
4731,30,432,3,-1,182,0
4732,32,2561,2,-1,182,0
4733,30,659,3,-1,182,0
4734,38,0,2,-1,182,0
4737,30,142,4,-1,182,0
4741,40,236,2,-1,182,0
4748,34,1117,1,-1,182,0
4753,41,1250,2,-1,182,0
4771,39,5,1,-1,181,0
4775,35,2730,1,-1,181,0
4777,39,1966,1,-1,181,0
4782,32,2146,2,-1,181,0
4785,36,393,1,-1,181,0
4790,42,714,28,-1,181,0
4791,33,438,1,-1,181,0
4795,39,151,1,-1,181,0
4796,31,289,2,-1,181,0
4797,38,821,1,-1,181,0
4798,58,8153,5,-1,181,0
4802,37,-898,1,-1,181,0
4807,35,-15,3,-1,181,0
4812,35,0,1,-1,181,0
4814,38,1746,1,-1,181,0
4819,32,0,1,-1,181,0
4821,33,3090,1,-1,181,0
4829,33,17,1,-1,181,0
4833,34,1161,1,-1,181,0
4845,48,4746,11,-1,181,0
4846,31,11512,1,-1,181,0
4848,36,115,1,-1,181,0
4854,37,1110,2,-1,181,0
4860,41,2490,2,-1,181,0
4862,35,6659,1,-1,181,0
4866,36,849,2,-1,181,0
4872,33,256,2,-1,181,0
4878,34,0,1,-1,181,0
4879,31,1343,1,-1,181,0
4895,23,9,1,-1,181,0
4900,37,178,1,-1,181,0
4902,29,-300,1,-1,181,0
4905,33,141,2,-1,181,0
4912,32,287,8,-1,181,0
4918,39,774,1,-1,181,0
4920,34,1157,2,-1,181,0
4923,32,557,2,-1,181,0
4936,37,2032,2,-1,181,0
4939,37,5729,3,-1,181,0
4947,31,8784,2,-1,181,0
4948,36,599,2,-1,181,0
4953,31,1887,1,-1,181,0
4958,35,12961,2,-1,181,0
4969,35,458,3,-1,181,0
4970,36,1869,2,-1,181,0
4982,33,892,1,-1,181,0
4984,32,1721,2,-1,181,0
4991,34,-370,1,-1,181,0
4999,32,317,2,-1,181,0
5004,36,247,5,-1,181,0
5011,28,858,1,-1,181,0
5016,38,1146,2,-1,181,0
5037,32,-325,1,-1,181,0
5042,30,702,1,-1,181,0
5047,34,1717,2,-1,181,0
5055,30,1289,2,-1,181,0
5058,37,5643,1,-1,181,0
5066,34,0,2,-1,181,0
5075,34,223,3,-1,181,0
5077,36,4752,2,-1,181,0
5084,35,1176,2,-1,181,0
5087,38,-165,2,-1,181,0
5088,31,2294,2,-1,181,0
5090,33,609,2,-1,181,0
5103,33,263,3,-1,181,0
5104,27,392,2,-1,181,0
5106,32,644,1,-1,181,0
5123,37,7867,2,-1,181,0
5125,31,4924,2,-1,181,0
5130,37,2205,4,-1,181,0
5146,31,0,9,-1,181,0
5147,34,286,1,-1,181,0
5150,31,-194,2,-1,181,0
5152,34,245,3,-1,181,0
5153,35,49,2,-1,181,0
5154,30,4733,2,-1,181,0
5155,36,0,2,-1,181,0
5164,25,-61,2,-1,181,0
5169,32,159,3,-1,181,0
5174,32,783,3,-1,181,0
5179,31,540,3,-1,181,0
5182,49,1568,6,-1,181,0
5186,34,3119,4,-1,181,0
5187,27,1518,3,-1,181,0
5188,47,4822,5,-1,181,0
5201,32,1169,2,-1,181,0
5202,26,0,10,-1,181,0
5209,35,3137,3,-1,179,0
5218,33,3132,5,-1,179,0
5225,32,98,1,-1,179,0
5232,32,587,1,-1,179,0
5238,33,1138,1,-1,179,0
5240,32,2737,1,-1,179,0
5246,32,1261,1,-1,179,0
5247,33,25,3,-1,179,0
5248,31,206,1,-1,179,0
5252,29,751,2,-1,179,0
5253,36,711,2,-1,179,0
5256,33,237,1,-1,179,0
5259,33,392,1,-1,179,0
5267,40,1516,1,-1,179,0
5271,37,3517,1,-1,179,0
5283,30,278,1,-1,179,0
5289,37,525,1,-1,179,0
5298,31,5889,1,-1,179,0
5299,32,207,1,-1,179,0
5301,32,697,1,-1,179,0
5323,31,0,1,-1,179,0
5330,36,-118,2,-1,179,0
5332,37,1379,3,-1,179,0
5338,32,827,2,-1,179,0
5345,36,520,2,-1,179,0
5350,30,253,2,-1,179,0
5351,33,524,2,-1,179,0
5354,47,-401,1,-1,179,0
5355,32,410,2,-1,179,0
5357,50,247,1,-1,179,0
5358,41,16,1,-1,179,0
5359,29,823,2,-1,179,0
5362,55,-102,1,-1,179,0
5368,34,1156,2,-1,179,0
5372,43,353,1,-1,179,0
5375,29,208,1,-1,179,0
5378,44,759,1,-1,179,0
5387,42,422,2,-1,179,0
5393,37,-332,2,-1,179,0
5405,30,2080,2,-1,179,0
5408,28,2114,1,-1,179,0
5419,30,282,2,-1,179,0
5423,33,745,4,-1,179,0
5433,31,-78,2,-1,179,0
5435,44,-299,1,-1,179,0
5444,32,1940,2,-1,179,0
5462,37,510,6,-1,179,0
5471,35,-413,1,-1,179,0
5472,39,1202,2,-1,179,0
5473,33,321,5,-1,179,0
5483,45,149,3,-1,179,0
5486,31,1358,2,-1,179,0
5496,32,4,2,-1,179,0
5501,34,-369,2,-1,179,0
5505,24,-286,2,-1,179,0
5515,33,3546,2,-1,179,0
5518,31,1340,2,-1,179,0
5531,38,526,2,-1,179,0
5534,53,-1455,2,-1,179,0
5539,35,154,4,-1,179,0
5543,35,0,2,-1,179,0
5545,31,1074,2,-1,179,0
5553,32,1247,3,-1,179,0
5556,42,165,2,-1,179,0
5564,30,9194,2,-1,179,0
5570,37,192,2,-1,179,0
5577,32,9,2,-1,179,0
5581,32,506,6,-1,179,0
5591,38,5779,3,-1,179,0
5594,31,631,4,-1,179,0
5595,44,0,2,-1,179,0
5599,34,358,4,-1,179,0
5610,37,876,4,-1,179,0
5620,49,1878,11,-1,179,0
5623,44,-315,3,-1,179,0
5631,31,92,17,-1,179,0
5635,39,540,2,-1,179,0
5636,31,1495,3,-1,179,0
5644,60,1718,6,-1,176,0
5646,30,2317,5,-1,176,0
5647,41,71,3,-1,176,0
5649,44,-627,2,-1,176,0
5650,56,-216,1,-1,176,0
5665,40,-426,1,-1,176,0
5666,34,-436,1,-1,176,0
5669,30,541,2,-1,176,0
5671,42,-280,1,-1,176,0
5673,44,-1379,1,-1,176,0
5679,43,978,2,-1,176,0
5683,59,-396,1,-1,176,0
5684,46,-454,1,-1,176,0
5686,35,1098,17,-1,176,0
5687,37,155,1,-1,176,0
5691,30,0,1,-1,176,0
5692,35,3888,5,-1,176,0
5693,42,-138,1,-1,176,0
5694,46,1728,2,-1,176,0
5717,36,19,1,-1,176,0
5721,48,145,38,-1,176,0
5739,42,-68,1,-1,176,0
5742,47,-213,1,-1,176,0
5743,29,340,1,-1,176,0
5747,47,191,1,-1,176,0
5748,53,1252,1,-1,176,0
5750,34,2064,2,-1,176,0
5775,28,1107,1,-1,176,0
5780,37,3429,8,-1,176,0
5784,34,635,1,-1,176,0
5788,33,-424,1,-1,176,0
5795,45,18,2,-1,176,0
5796,55,-473,1,-1,176,0
5811,28,930,1,-1,176,0
5813,29,258,1,-1,176,0
5825,39,519,1,-1,176,0
5826,47,192,1,-1,176,0
5833,34,66,1,-1,176,0
5837,26,-330,2,-1,176,0
5838,32,2619,14,-1,176,0
5847,31,-452,5,-1,176,0
5848,27,-446,1,-1,176,0
5852,35,690,3,-1,176,0
5857,30,-95,3,-1,176,0
5863,38,791,2,-1,176,0
5884,32,3,3,-1,176,0
5893,38,504,3,-1,176,0
5897,39,501,1,-1,176,0
5902,34,-566,2,-1,176,0
5904,28,0,3,-1,176,0
5910,42,0,2,-1,176,0
5914,35,437,1,-1,176,0
5918,54,-800,2,-1,176,0
5929,46,494,1,-1,176,0
5936,32,-91,2,-1,176,0
5940,54,-69,2,-1,176,0
5945,57,1024,6,-1,176,0
5948,46,626,2,-1,176,0
5950,35,442,3,-1,176,0
5961,28,339,2,-1,176,0
5965,39,879,2,-1,176,0
5967,44,0,3,-1,176,0
5971,27,953,2,-1,176,0
5975,33,403,2,-1,176,0
5976,30,1265,2,-1,176,0
5979,33,99,11,-1,176,0
5992,31,27,5,-1,176,0
5993,29,1612,2,-1,176,0
6011,45,607,7,-1,176,0
6014,35,1209,3,-1,176,0
6018,54,1464,4,-1,176,0
6021,26,901,2,-1,176,0
6023,52,306,3,-1,176,0
6028,37,445,2,-1,176,0
6036,31,3201,5,-1,176,0
6038,59,0,7,-1,176,0
6047,28,-358,2,-1,176,0
6053,31,0,6,-1,176,0
6060,37,337,5,-1,176,0
6074,36,-870,2,-1,176,0
6078,38,-281,16,-1,175,0
6081,36,3935,6,-1,175,0
6085,39,7137,7,-1,175,0
6087,43,109,3,-1,175,0
6090,49,6758,3,-1,175,0
6101,31,91,2,-1,175,0
6102,30,612,6,-1,175,0
6117,58,-197,4,-1,175,0
6119,43,-124,5,-1,175,0
6123,48,653,1,-1,175,0
6124,28,737,1,-1,175,0
6135,32,-1500,2,-1,175,0
6137,32,-124,1,-1,175,0
6138,28,8,1,-1,175,0
6145,45,473,1,-1,175,0
6147,45,-302,1,-1,175,0
6148,31,557,1,-1,175,0
6151,39,-44,1,-1,175,0
6157,23,836,1,-1,175,0
6160,39,-131,1,-1,175,0
6176,56,408,1,-1,175,0
6178,34,-294,2,-1,175,0
6182,25,-187,4,-1,175,0
6187,36,-69,2,-1,175,0
6188,38,-212,2,-1,175,0
6192,35,-482,1,-1,175,0
6196,59,-48,1,-1,175,0
6197,26,1641,1,-1,175,0
6200,31,-641,2,-1,175,0
6209,34,457,1,-1,175,0
6222,24,1954,1,-1,175,0
6225,23,-627,1,-1,175,0
6238,34,1698,7,-1,175,0
6242,57,33,1,-1,175,0
6252,42,-847,2,-1,175,0
6263,36,68,1,-1,175,0
6267,26,21,1,-1,175,0
6269,27,87,1,-1,175,0
6275,36,474,1,-1,175,0
6280,30,0,1,-1,175,0
6283,34,-76,1,-1,175,0
6284,32,-370,1,-1,175,0
6285,40,290,1,-1,175,0
6286,31,116,1,-1,175,0
6290,31,-214,1,-1,175,0
6293,34,88,2,-1,175,0
6302,43,700,1,-1,175,0
6305,25,776,1,-1,175,0
6308,42,3052,1,-1,175,0
6312,24,2984,1,-1,175,0
6314,49,1304,1,-1,175,0
6323,24,-438,1,-1,175,0
6330,53,-120,1,-1,175,0
6339,52,2001,4,-1,175,0
6346,56,-154,1,-1,175,0
6347,37,-274,2,-1,175,0
6349,37,836,2,-1,175,0
6359,29,-76,2,-1,175,0
6372,29,941,1,-1,175,0
6373,32,223,4,-1,175,0
6391,25,97,1,-1,175,0
6399,29,156,5,-1,175,0
6400,30,445,1,-1,175,0
6406,32,259,2,-1,175,0
6410,34,279,1,-1,175,0
6412,24,84,1,-1,175,0
6414,25,4063,1,-1,175,0
6423,35,-229,2,-1,175,0
6426,49,-203,2,-1,175,0
6432,38,0,2,-1,175,0
6437,24,818,3,-1,175,0
6438,59,844,2,-1,175,0
6441,31,369,8,-1,175,0
6455,41,-274,3,-1,175,0
6458,30,-477,2,-1,175,0
6459,31,175,5,-1,175,0
6464,36,-330,2,-1,175,0
6465,30,-397,3,-1,175,0
6468,34,-1725,2,-1,175,0
6474,28,913,2,-1,175,0
6476,36,9713,3,-1,175,0
6477,32,1410,5,-1,175,0
6483,35,712,4,-1,175,0
6486,26,557,2,-1,175,0
6491,29,844,2,-1,175,0
6492,34,0,2,-1,175,0
6504,20,556,10,-1,175,0
6510,48,627,5,-1,175,0
6511,34,244,13,-1,175,0
6518,34,1412,2,-1,175,0
6525,39,169,2,-1,175,0
6526,47,-245,5,-1,175,0
6529,28,10865,3,-1,175,0
6530,30,-932,3,-1,175,0
6531,31,77,2,-1,175,0
6532,31,1183,6,-1,175,0
6536,35,424,2,-1,175,0
6568,34,100,3,-1,174,0
6570,39,206,3,-1,174,0
6571,52,-732,2,-1,174,0
6573,56,292,9,-1,174,0
6575,39,139,7,-1,174,0
6577,32,350,2,-1,174,0
6584,40,326,1,-1,174,0
6585,37,1123,1,-1,174,0
6587,37,115,3,-1,174,0
6588,49,181,8,-1,174,0
6592,29,1615,1,-1,174,0
6596,52,1964,1,-1,174,0
6598,29,314,2,-1,174,0
6600,36,-59,1,-1,174,0
6604,32,719,6,-1,174,0
6605,38,35,2,-1,174,0
6607,39,1427,1,-1,174,0
6608,39,5222,1,-1,174,0
6610,31,0,2,-1,174,0
6611,33,3002,2,-1,174,0
6619,29,16232,4,-1,174,0
6621,26,265,1,-1,174,0
6630,44,577,3,-1,174,0
6633,30,849,6,-1,174,0
6635,30,280,2,-1,174,0
6636,29,0,7,-1,174,0
6637,59,0,6,-1,174,0
6638,31,55,1,-1,174,0
6639,26,535,1,-1,174,0
6641,37,-254,2,-1,174,0
6665,31,605,1,-1,174,0
6666,33,-403,1,-1,174,0
6668,37,779,1,-1,174,0
6671,24,0,1,-1,174,0
6676,53,45,6,-1,174,0
6681,33,525,1,-1,174,0
6682,32,284,2,-1,174,0
6683,27,54,2,-1,174,0
6690,33,855,5,-1,174,0
6699,54,1865,2,-1,174,0
6702,48,1150,1,-1,174,0
6706,29,4050,1,-1,174,0
6707,40,-279,2,-1,174,0
6712,28,101,4,-1,174,0
6718,29,308,1,-1,174,0
6726,29,80,1,-1,174,0
6731,27,58,1,-1,174,0
6740,45,-320,3,-1,174,0
6747,50,1203,7,-1,174,0
6753,52,310,4,-1,174,0
6761,29,6,2,-1,174,0
6771,31,1686,2,-1,174,0
6772,29,5980,1,-1,174,0
6777,40,-541,4,-1,174,0
6785,24,53,1,-1,174,0
6791,52,8298,18,-1,174,0
6792,27,1577,2,-1,174,0
6821,23,1129,1,-1,174,0
6823,46,57,1,-1,174,0
6824,40,-240,3,-1,174,0
6826,30,-171,2,-1,174,0
6834,41,2835,1,-1,174,0
6855,33,529,3,-1,174,0
6860,57,1502,2,-1,174,0
6866,29,344,2,-1,174,0
6870,36,302,6,-1,174,0
6872,42,479,2,-1,174,0
6879,26,407,2,-1,174,0
6880,53,490,2,-1,174,0
6887,32,-233,2,-1,174,0
6888,24,327,2,-1,174,0
6890,43,373,1,-1,174,0
6891,40,-312,1,-1,174,0
6898,29,445,2,-1,174,0
6904,48,99,1,-1,174,0
6905,47,-480,1,-1,174,0
6909,48,134,2,-1,174,0
6916,28,1417,1,-1,174,0
6920,33,-258,2,-1,174,0
6923,34,504,2,-1,174,0
6933,35,137,3,-1,174,0
6935,57,100,16,-1,174,0
6948,34,-304,2,-1,174,0
6955,29,415,4,-1,174,0
6956,58,255,3,-1,174,0
6960,55,81,1,-1,174,0
6962,29,201,2,-1,174,0
6971,45,692,2,-1,174,0
6977,37,223,1,-1,174,0
6978,32,92,1,-1,174,0
6979,39,-971,2,-1,174,0
6983,51,-461,2,-1,174,0
6991,27,3104,2,-1,174,0
6997,51,593,2,-1,174,0
7003,54,337,2,-1,174,0
7006,42,0,2,-1,174,0
7007,45,5336,2,-1,174,0
7008,36,947,2,-1,174,0
7009,40,2,3,-1,174,0
7010,45,935,7,-1,174,0
7014,28,22171,3,-1,174,0
7015,32,-33,3,-1,174,0
7016,57,-140,2,-1,174,0
7022,25,1025,2,-1,174,0
7037,28,-717,3,-1,174,0
7052,40,-378,2,-1,174,0
7057,45,25,4,-1,174,0
7059,25,758,3,-1,174,0
7065,31,335,5,-1,174,0
7072,39,300,2,-1,174,0
7077,46,571,1,-1,173,0
7085,41,1020,1,-1,173,0
7088,59,4243,1,-1,173,0
7089,48,48,1,-1,173,0
7108,36,0,1,-1,173,0
7111,37,-4,1,-1,173,0
7120,40,327,1,-1,173,0
7129,52,1308,1,-1,173,0
7142,38,44,1,-1,173,0
7146,36,1423,1,-1,173,0
7152,34,1242,3,-1,173,0
7155,51,2237,1,-1,173,0
7156,58,32948,2,-1,173,0
7157,35,765,8,-1,173,0
7158,45,1403,1,-1,173,0
7160,50,6174,1,-1,173,0
7173,45,0,1,-1,173,0
7174,56,1504,2,-1,173,0
7175,36,722,7,-1,173,0
7179,56,551,1,-1,173,0
7181,29,209,6,-1,173,0
7185,35,0,6,-1,173,0
7187,33,538,2,-1,173,0
7206,29,1474,3,-1,173,0
7209,36,1286,1,-1,173,0
7210,34,285,4,-1,173,0
7216,46,1307,1,-1,173,0
7217,44,6491,1,-1,173,0
7220,51,2402,1,-1,173,0
7224,52,1052,1,-1,173,0
7226,41,689,1,-1,173,0
7227,47,351,1,-1,173,0
7231,39,1270,4,-1,173,0
7232,30,699,1,-1,173,0
7235,51,0,5,-1,173,0
7243,41,816,1,-1,173,0
7249,47,7985,1,-1,173,0
7251,41,961,1,-1,173,0
7255,31,8,5,-1,173,0
7266,54,2452,3,-1,173,0
7271,35,295,2,-1,173,0
7277,35,628,2,-1,173,0
7282,50,28,2,-1,173,0
7287,44,27,1,-1,173,0
7293,37,672,2,-1,173,0
7295,33,-416,2,-1,173,0
7300,53,1202,2,-1,173,0
7306,33,455,10,-1,173,0
7310,45,-261,1,-1,173,0
7312,41,2015,10,-1,173,0
7332,42,8794,3,-1,173,0
7333,41,239,2,-1,173,0
7340,40,223,1,-1,173,0
7341,33,254,13,-1,173,0
7350,43,3350,1,-1,173,0
7355,42,1123,3,-1,173,0
7359,37,21,2,-1,173,0
7376,51,1491,3,-1,173,0
7379,45,594,2,-1,173,0
7380,38,381,2,-1,173,0
7382,31,222,4,-1,173,0
7383,41,-252,5,-1,173,0
7389,43,747,2,-1,173,0
7394,41,9767,2,-1,173,0
7396,38,92,3,-1,173,0
7402,33,1844,3,-1,173,0
7403,39,94,1,-1,173,0
7413,43,-3372,2,-1,173,0
7414,40,100,2,-1,173,0
7418,37,99,2,-1,173,0
7423,46,-169,3,-1,173,0
7425,31,479,12,-1,173,0
7432,36,0,6,-1,173,0
7433,34,-276,3,-1,173,0
7434,54,107,3,-1,173,0
7440,37,0,4,-1,173,0
7441,47,0,2,-1,173,0
7452,56,705,2,-1,173,0
7460,38,4692,2,-1,173,0
7465,43,-235,2,-1,173,0
7469,48,2201,2,-1,173,0
7470,32,406,24,-1,173,0
7475,40,1576,3,-1,173,0
7478,58,4299,3,-1,173,0
7480,30,486,3,-1,173,0
7490,47,795,3,-1,173,0
7500,38,6836,4,-1,173,0
7505,51,3087,4,-1,173,0
7507,58,1298,4,-1,173,0
7516,26,1600,3,-1,172,0
7522,46,476,4,-1,172,0
7525,33,331,3,-1,172,0
7527,46,1757,3,-1,172,0
7534,50,11804,1,-1,172,0
7536,38,563,1,-1,172,0
7545,26,-599,3,-1,172,0
7548,33,-338,9,-1,172,0
7559,42,2440,2,-1,172,0
7567,56,1877,1,-1,172,0
7570,30,-430,5,-1,172,0
7590,38,226,3,-1,172,0
7591,35,-65,3,-1,172,0
7603,55,828,1,-1,172,0
7609,29,396,2,-1,172,0
7610,37,569,1,-1,172,0
7618,35,-54,2,-1,172,0
7625,36,-260,2,-1,172,0
7629,38,661,1,-1,172,0
7630,49,-209,1,-1,172,0
7642,41,2397,2,-1,172,0
7647,34,362,3,-1,172,0
7656,54,154,12,-1,172,0
7659,38,19,2,-1,172,0
7677,50,1290,14,-1,172,0
7679,55,5,2,-1,172,0
7690,59,4414,1,-1,172,0
7691,51,4924,1,-1,172,0
7699,26,2,4,-1,172,0
7704,34,650,2,-1,172,0
7708,53,3911,2,-1,172,0
7710,51,0,1,-1,172,0
7713,41,4539,3,-1,172,0
7714,44,2403,1,-1,172,0
7724,60,4120,2,-1,172,0
7733,24,278,1,-1,172,0
7740,35,535,3,-1,172,0
7745,51,3122,2,-1,172,0
7746,44,561,2,-1,172,0
7749,57,0,2,-1,172,0
7752,49,1216,2,-1,172,0
7753,42,188,5,-1,172,0
7762,29,590,2,-1,172,0
7767,35,698,3,-1,172,0
7769,39,564,2,-1,172,0
7775,40,2002,1,-1,172,0
7776,35,2960,2,-1,172,0
7778,42,435,1,-1,172,0
7785,42,4791,2,-1,172,0
7788,35,0,1,-1,172,0
7794,28,0,4,-1,172,0
7798,43,19,2,-1,172,0
7804,56,-45,6,-1,172,0
7806,37,-403,6,-1,172,0
7808,51,752,2,-1,172,0
7826,41,2666,2,-1,172,0
7835,43,0,9,-1,172,0
7839,26,174,2,-1,172,0
7846,44,314,2,-1,172,0
7848,40,0,3,-1,172,0
7851,46,2904,2,-1,172,0
7853,38,602,12,-1,172,0
7859,35,674,2,-1,172,0
7871,58,320,2,-1,172,0
7881,27,2061,3,-1,172,0
7888,36,0,4,-1,172,0
7890,37,157,8,-1,172,0
7895,23,5145,3,-1,172,0
7897,43,192,2,-1,172,0
7900,51,1069,2,-1,172,0
7902,39,-189,9,-1,172,0
7910,55,139,25,-1,172,0
7914,45,410,4,-1,172,0
7917,42,1307,3,-1,172,0
7919,35,3587,4,-1,172,0
7926,53,62,5,-1,172,0
7928,52,137,3,-1,172,0
7946,39,568,3,-1,172,0
7950,37,2544,3,-1,172,0
7953,27,416,2,-1,172,0
7961,37,34,2,-1,169,0
7972,47,1095,2,-1,169,0
7973,39,177,4,-1,169,0
7981,50,571,4,-1,169,0
7982,36,596,2,-1,169,0
7985,39,2193,3,-1,169,0
7986,48,771,1,-1,169,0
7987,49,-757,1,-1,169,0
7998,39,756,1,-1,169,0
8001,52,0,1,-1,169,0
8009,40,540,1,-1,169,0
8013,32,14,1,-1,169,0
8014,39,2763,2,-1,169,0
8020,32,249,1,-1,169,0
8021,41,143,2,-1,169,0
8024,32,3044,1,-1,169,0
8025,38,4,1,-1,169,0
8031,39,2854,1,-1,169,0
8032,36,1244,1,-1,169,0
8041,51,1415,3,-1,169,0
8043,57,-1480,5,-1,169,0
8050,31,8,1,-1,169,0
8056,42,3472,2,-1,169,0
8065,33,847,1,-1,169,0
8066,35,1825,1,-1,169,0
8081,51,6,4,-1,169,0
8086,31,7505,1,-1,169,0
8090,31,1475,1,-1,169,0
8106,34,0,1,-1,169,0
8116,37,489,1,-1,169,0
8120,60,-79,1,-1,169,0
8126,42,-21,1,-1,169,0
8136,27,1,3,-1,169,0
8163,36,117,4,-1,169,0
8164,40,1734,1,-1,169,0
8166,25,229,2,-1,169,0
8177,37,580,2,-1,169,0
8180,36,-435,8,-1,169,0
8185,35,1632,2,-1,169,0
8188,34,264,2,-1,169,0
8200,36,0,3,-1,169,0
8206,35,-37,2,-1,169,0
8208,39,2040,2,-1,169,0
8210,38,2990,2,-1,169,0
8211,47,60,7,-1,169,0
8212,45,6,6,-1,169,0
8214,41,1680,2,-1,169,0
8216,48,2247,9,-1,169,0
8239,29,301,5,-1,169,0
8242,32,35,1,-1,169,0
8253,48,1849,3,-1,169,0
8261,46,-205,1,-1,169,0
8265,36,63,8,-1,169,0
8268,35,53,4,-1,169,0
8274,42,-887,4,-1,169,0
8275,30,194,1,-1,169,0
8282,31,4040,2,-1,169,0
8286,42,-480,6,-1,169,0
8290,27,1,8,-1,169,0
8292,38,1495,3,-1,169,0
8296,33,2364,2,-1,169,0
8298,51,0,7,-1,169,0
8303,40,2418,16,-1,169,0
8313,43,498,5,-1,169,0
8314,43,7343,4,-1,169,0
8318,55,1108,4,-1,169,0
8322,37,-1050,2,-1,169,0
8323,31,2398,13,-1,169,0
8325,37,954,9,-1,169,0
8327,23,27,2,-1,169,0
8331,43,4309,15,-1,169,0
8338,39,13,4,-1,169,0
8352,31,674,3,-1,168,0
8358,54,2423,4,-1,168,0
8359,51,1186,3,-1,168,0
8363,39,277,8,-1,168,0
8364,38,648,1,-1,168,0
8365,49,-1193,1,-1,168,0
8370,31,-292,1,-1,168,0
8371,52,196,1,-1,168,0
8372,35,914,1,-1,168,0
8378,32,-790,1,-1,168,0
8379,46,231,1,-1,168,0
8382,33,34,1,-1,168,0
8384,38,-562,1,-1,168,0
8386,29,2893,1,-1,168,0
8394,25,2096,2,-1,168,0
8395,51,1355,1,-1,168,0
8412,29,1761,1,-1,168,0
8416,41,948,1,-1,168,0
8423,39,0,1,-1,168,0
8424,49,2068,1,-1,168,0
8431,34,220,13,-1,168,0
8432,46,596,13,-1,168,0
8439,37,1449,1,-1,168,0
8445,43,3862,1,-1,168,0
8452,28,1734,3,-1,168,0
8462,58,943,3,-1,168,0
8483,30,-366,1,-1,168,0
8484,35,4788,1,-1,168,0
8500,32,-107,2,-1,168,0
8502,33,6531,3,-1,168,0
8511,31,-263,1,-1,168,0
8515,37,341,2,-1,168,0
8516,24,66,1,-1,168,0
8520,30,167,2,-1,168,0
8534,47,17964,2,-1,168,0
